"2.2843","2.3093","2.3714","2.3098","2.3665","2.3005","2.3139","2.3163","2.3155","2.3084","2.3073","2.3129","2.3115","2.3107","2.3074","2.3087","2.3123","1.9157","2.3129","2.3102","2.3086","2.3098","2.3104","2.3076","2.3121","2.311","2.3096","2.311","2.3123","2.3142","2.3028","2.3155","2.3134","2.3123","2.3129","2.322","1.9644","2.3317","2.297","2.2977","2.3366","2.3394","2.3035","2.3017","2.305","2.283","2.3378","2.3264","2.3326","2.3259","2.3296","2.3259","2.335","2.3323","2.3084","2.3068","2.3066","2.3043","2.3045","2.3475","2.3261","2.3229","2.3328","2.34","2.3348","2.3359","2.3357","2.3424","2.3395","2.3367","2.3518","2.335","2.3194","2.3092","2.3283","2.3148","2.3144","2.3184","2.3317","2.3302","2.2913","2.2696","2.313","2.3044","2.3414","2.3382","2.3475","2.3519","2.344","2.3319","2.3326","2.2922","2.3477","2.3458","2.3442","2.344","2.3468","2.3347","2.3436","2.3352"
"2.2879","2.3014","2.367","2.3085","2.3675","2.2796","2.3153","2.3158","2.3099","2.305","2.3126","2.3116","2.3073","2.3085","2.3111","1.9155","2.3122","2.3125","2.3072","2.3104","2.31","2.3075","2.312","2.3095","2.3126","2.3087","2.317","2.3007","2.314","2.3152","2.3135","2.3121","2.322","1.9641","2.3305","2.2989","2.2964","2.3389","2.3035","2.3393","2.3041","2.2951","2.3352","2.3266","2.3324","2.327","2.3288","2.3372","2.3351","2.3547","2.3055","2.3062","2.3048","2.3056","2.3486","2.3255","2.3227","2.3322","2.3351","2.3353","2.3342","2.3408","2.3413","2.3358","2.3525","2.3346","2.3331","2.3684","2.3286","2.3373","2.3161","2.3212","2.3309","2.3419","2.2918","2.3277","2.3043","2.3418","2.3372","2.3488","2.3486","2.3323","2.3318","2.3308","2.3198","2.3461","2.3447","2.3439","2.3467","2.3441","2.3436","2.3221","2.305","2.3067","2.3052","2.3047","2.302","2.3358","2.3221","2.3081"
"2.2908","2.2923","2.3087","2.3669","2.3671","2.3107","2.3172","2.3148","2.3044","2.3124","2.3106","2.3074","2.3084","2.3112","1.9156","2.312","2.3033","2.312","2.3088","2.3108","2.3063","2.3113","2.3096","2.3099","2.3168","2.3018","2.3155","2.3144","2.3116","2.3011","1.968","2.3308","2.2966","2.2981","2.3376","2.3039","2.3025","2.3037","2.2839","2.3272","2.3279","2.3307","2.318","2.3264","2.3355","2.3563","2.2992","2.3062","2.3047","2.3037","2.3451","2.3235","2.3348","2.3172","2.3345","2.3359","2.3394","2.3418","2.3357","2.3529","2.3347","2.2889","2.3059","2.3131","2.3077","2.3172","2.3318","2.3312","2.2846","2.3032","2.3047","2.3414","2.3375","2.3497","2.3465","2.3548","2.3324","2.2937","2.3466","2.3441","2.3449","2.3462","2.3446","2.3436","2.3232","2.3053","2.3066","2.3043","2.3033","2.3038","2.323","2.3372","2.304","2.3049","2.2987","2.3021","2.3415","2.3344","2.3042","2.3415"
"2.2938","2.2814","2.3095","2.3661","2.2539","2.316","2.3159","2.308","2.3106","2.3109","2.3104","2.3081","2.3111","1.9157","2.3124","2.3039","2.3116","2.3096","2.3072","2.311","2.3084","2.3116","2.3141","2.3016","2.3165","2.3144","2.3113","2.301","1.9665","2.33","2.2983","2.2981","2.3391","2.3027","2.3031","2.2968","2.338","2.3283","2.3309","2.3181","2.3264","2.3353","2.2694","2.3058","2.3064","2.3048","2.3284","2.3254","2.3355","2.3153","2.3367","2.3361","2.3398","2.3416","2.3365","2.3522","2.3526","2.302","2.3291","2.3363","2.3165","2.323","2.3349","2.2785","2.3095","2.3042","2.3418","2.3368","2.3494","2.3461","2.3323","2.3306","2.2973","2.3451","2.3443","2.3448","2.3464","2.3434","2.2909","2.3054","2.3064","2.3057","2.3019","2.3356","2.3364","2.3086","2.3052","2.299","2.2996","2.3044","2.3343","2.3042","2.3416","2.2991","2.3005","2.3069","2.3026","2.3432","2.3073","2.3065"
"2.2958","2.2705","2.3093","2.3668","2.2906","2.315","2.3134","2.3046","2.3125","2.3117","2.3072","2.3087","1.9158","2.3122","2.3039","2.3111","2.3095","2.3069","2.3114","2.3101","2.3052","2.3172","2.3021","2.3152","2.3115","2.3009","1.967","2.3302","2.2981","2.3352","2.3389","2.3026","2.3046","2.2731","2.3281","2.3305","2.3256","2.3273","2.3355","2.3554","2.3057","2.3063","2.3046","2.3239","2.3243","2.3346","2.3158","2.3359","2.3348","2.3413","2.34","2.353","2.3527","2.2953","2.3288","2.336","2.3176","2.3233","2.3313","2.2784","2.3247","2.3066","2.3377","2.3483","2.3476","2.3321","2.3317","2.2961","2.3456","2.3441","2.3452","2.3455","2.3452","2.2973","2.3058","2.3058","2.3042","2.3027","2.3232","2.3075","2.3055","2.3","2.2988","2.3045","2.3345","2.3041","2.2985","2.3047","2.3013","2.3046","2.3069","2.3426","2.3038","2.3068","2.311","2.3078","2.3073","2.3348","2.3073","2.3072"
"2.2969","2.26","2.308","2.3665","2.3071","2.3163","2.309","2.3114","2.3109","2.3073","2.3085","1.9155","2.3125","2.3037","2.3111","2.3098","2.307","2.3091","2.3136","2.311","2.3019","2.3167","2.3141","2.3126","1.9688","2.3301","2.2978","2.2976","2.339","2.3024","2.3045","2.2661","2.3274","2.3311","2.3184","2.3263","2.3352","2.312","2.3061","2.3055","2.2946","2.3276","2.334","2.3168","2.3359","2.3349","2.3413","2.3401","2.3528","2.352","2.3085","2.3289","2.3124","2.3194","2.3316","2.2718","2.3057","2.3058","2.3386","2.3481","2.3479","2.332","2.3308","2.2975","2.3443","2.3448","2.3457","2.3441","2.3181","2.305","2.3069","2.3044","2.3027","2.3371","2.3078","2.3056","2.2994","2.3","2.3414","2.3355","2.3426","2.2978","2.3048","2.3019","2.3033","2.3423","2.3062","2.3076","2.3105","2.3076","2.3073","2.3349","2.3076","2.306","2.3054","2.3027","2.3073","2.3103","2.3148","2.3105"
"2.2982","2.2639","2.307","2.2275","2.3155","2.3153","2.3056","2.3122","2.3113","2.3084","2.3119","1.9164","2.3038","2.3114","2.3092","2.3071","2.3092","2.3126","2.3133","2.302","2.3152","2.3119","2.3002","1.9662","2.2984","2.2979","2.3379","2.3032","2.3033","2.2792","2.3279","2.3302","2.3181","2.3257","2.3353","2.293","2.3064","2.3051","2.3193","2.3238","2.3322","2.3343","2.3359","2.3413","2.3397","2.3528","2.3525","2.3066","2.329","2.3149","2.3201","2.3292","2.2695","2.3221","2.3427","2.3379","2.3502","2.3441","2.3318","2.2955","2.3453","2.3441","2.3459","2.3442","2.3193","2.3055","2.3064","2.3032","2.3042","2.3373","2.3048","2.3047","2.2989","2.3036","2.3048","2.3047","2.2977","2.3044","2.302","2.3036","2.3425","2.303","2.3069","2.3094","2.3088","2.3059","2.3365","2.3068","2.3046","2.3042","2.3037","2.3121","2.3133","2.3106","2.3031","2.3246","2.3417","2.3423","2.2984","2.3117"
"2.2986","2.2529","2.3073","2.263","2.3154","2.3114","2.307","2.3111","2.3072","2.3088","1.9157","2.3124","2.308","2.3095","2.3063","2.3091","2.3128","2.3139","2.3014","2.3153","2.3112","2.3235","1.9647","2.298","2.2977","2.3036","2.3025","2.299","2.3263","2.3305","2.3174","2.3269","2.3349","2.2913","2.3063","2.3048","2.3461","2.3226","2.3306","2.3356","2.3388","2.3416","2.3545","2.3345","2.2921","2.3292","2.3059","2.3188","2.335","2.2681","2.3231","2.3429","2.3476","2.3493","2.332","2.3313","2.2977","2.3447","2.3438","2.346","2.3456","2.3028","2.306","2.3051","2.3026","2.3228","2.3044","2.3051","2.2989","2.3038","2.3347","2.3047","2.2977","2.3011","2.3043","2.307","2.307","2.3068","2.3092","2.3079","2.3073","2.3357","2.3072","2.3047","2.3043","2.3037","2.3119","2.3142","2.3091","2.3043","2.3015","2.341","2.3459","2.3144","2.345","2.3439","2.2959","2.3393","2.3454","2.2942"
"2.2988","2.2936","2.3674","2.2848","2.3159","2.3089","2.3109","2.3118","2.3075","1.9157","2.3129","2.3049","2.3099","2.3071","2.3106","2.3074","2.3122","2.3018","2.3149","2.3127","1.9689","2.2953","2.2977","2.3369","2.3032","2.3033","2.2715","2.3287","2.3189","2.3281","2.3357","2.3072","2.3063","2.3051","2.3175","2.3233","2.3299","2.3356","2.3392","2.3411","2.3535","2.3527","2.3052","2.3299","2.3154","2.3221","2.2404","2.2684","2.3052","2.3376","2.3499","2.344","2.3312","2.2975","2.3446","2.3442","2.345","2.3017","2.3048","2.3061","2.3035","2.3056","2.3374","2.3027","2.2996","2.3032","2.3045","2.3047","2.2981","2.3002","2.3043","2.3069","2.3067","2.307","2.3094","2.3075","2.3058","2.3368","2.3069","2.3046","2.3032","2.3089","2.3132","2.3098","2.304","2.3228","2.3413","2.345","2.3133","2.2944","2.3439","2.2951","2.3399","2.3459","2.2948","2.3392","2.3397","2.2904","2.341","2.3382"
"2.2988","2.2679","2.3672","2.2964","2.3163","2.3058","2.3121","2.3073","2.3086","1.9159","2.3111","2.3079","2.3102","2.3068","2.3094","2.309","2.3024","2.3154","2.3123","1.9689","2.3295","2.2977","2.3376","2.3029","2.3055","2.3278","2.3294","2.3178","2.3247","2.355","2.3059","2.3055","2.2914","2.3245","2.33","2.3372","2.3392","2.3408","2.3534","2.3523","2.3249","2.3346","2.3147","2.3302","2.2633","2.3238","2.3409","2.3482","2.3471","2.3321","2.2948","2.345","2.3446","2.3457","2.3457","2.3049","2.3062","2.3033","2.3056","2.3081","2.3054","2.2987","2.3038","2.3349","2.3421","2.2993","2.301","2.3042","2.3425","2.3046","2.308","2.309","2.3069","2.336","2.3066","2.3048","2.3034","2.3095","2.3127","2.3101","2.3041","2.3002","2.3419","2.3464","2.3131","2.3446","2.2944","2.3423","2.3433","2.2956","2.3409","2.3399","2.2903","2.3404","2.3388","2.3128","2.3427","2.3433","2.3416","2.3394"
"2.2978","2.2901","2.3662","2.3071","2.3143","2.3065","2.311","2.3082","1.9155","2.3128","2.3051","2.3101","2.3066","2.3089","2.307","2.3029","2.3159","2.3115","1.9699","2.2946","2.2978","2.3383","2.3027","2.2995","2.327","2.3301","2.3172","2.3357","2.2766","2.3062","2.303","2.3409","2.3337","2.3391","2.3359","2.3413","2.3543","2.3524","2.3218","2.3341","2.315","2.3335","2.2555","2.309","2.34","2.3486","2.3455","2.3311","2.2975","2.3442","2.3455","2.3442","2.2965","2.3061","2.3047","2.3047","2.3372","2.3026","2.2992","2.3036","2.3348","2.342","2.299","2.302","2.3033","2.3074","2.3067","2.3083","2.3083","2.3059","2.3079","2.3047","2.3042","2.3071","2.3128","2.3097","2.3042","2.3182","2.3411","2.3465","2.3128","2.3451","2.2961","2.3401","2.3451","2.2948","2.3395","2.3393","2.2893","2.3391","2.3127","2.2933","2.3428","2.3429","2.3396","2.2963","2.3463","2.3464","2.3133","2.3302"
"2.2966","2.3705","2.298","2.3139","2.3114","2.3113","2.3117","2.308","1.9156","2.3116","2.3075","2.3075","2.3128","2.3067","2.3148","2.3021","2.3142","2.3229","1.9644","2.2974","2.338","2.3026","2.2961","2.3265","2.3193","2.3278","2.3355","2.2946","2.3055","2.2934","2.3245","2.33","2.3354","2.3407","2.3402","2.3522","2.2965","2.3299","2.3102","2.331","2.2558","2.3095","2.3398","2.3498","2.344","2.2941","2.3468","2.3441","2.3457","2.3454","2.3052","2.3054","2.3037","2.3367","2.3048","2.2997","2.3012","2.3044","2.3048","2.2985","2.301","2.3039","2.3075","2.3064","2.3087","2.3082","2.306","2.3073","2.305","2.3036","2.3098","2.3128","2.3068","2.3011","2.3416","2.3442","2.3127","2.3452","2.2939","2.3427","2.3446","2.2947","2.3397","2.3394","2.2894","2.3389","2.3124","2.2942","2.343","2.3418","2.3405","2.2969","2.3459","2.3475","2.3112","2.3293","2.3443","2.3177","2.344","2.3445"
"2.2948","2.3691","2.2307","2.316","2.31","2.3112","2.3075","2.309","1.9163","2.3047","2.3102","2.3066","2.3093","2.3102","2.302","2.3148","2.3001","1.9662","2.2976","2.337","2.3031","2.2965","2.3266","2.3197","2.3275","2.3222","2.3025","2.3054","2.3203","2.3337","2.3143","2.3358","2.3409","2.3533","2.3301","2.3276","2.3115","2.3204","2.2493","2.2923","2.3406","2.3485","2.3452","2.2942","2.3464","2.3442","2.3456","2.3147","2.3057","2.3059","2.3028","2.3375","2.3031","2.2991","2.3034","2.305","2.2988","2.3007","2.3035","2.3427","2.3046","2.3088","2.3076","2.3058","2.3077","2.305","2.3036","2.3098","2.3092","2.3049","2.2951","2.3405","2.3456","2.3129","2.3445","2.2953","2.3404","2.2962","2.342","2.3396","2.2906","2.3391","2.3106","2.2938","2.3429","2.3422","2.34","2.2972","2.3462","2.3147","2.3435","2.33","2.2949","2.3354","2.3438","2.2954","2.2946","2.347","2.3462","2.343"
"2.2932","2.3675","2.2523","2.3162","2.3075","2.3121","2.3079","1.9154","2.3124","2.3072","2.3072","2.3072","2.3123","2.3021","2.316","2.3122","1.9668","2.2988","2.2992","2.3028","2.3003","2.3265","2.3195","2.3272","2.3218","2.3059","2.3052","2.3434","2.3333","2.3352","2.3397","2.3405","2.3526","2.2981","2.3331","2.3148","2.3322","2.2327","2.3039","2.3483","2.3467","2.3313","2.2973","2.3443","2.3454","2.3143","2.3058","2.305","2.3044","2.3075","2.3048","2.2994","2.305","2.3045","2.2986","2.3014","2.3038","2.3061","2.3067","2.3105","2.3063","2.3067","2.3055","2.304","2.3089","2.3127","2.3063","2.2964","2.3408","2.3459","2.3123","2.3448","2.294","2.3416","2.2964","2.3408","2.3395","2.2895","2.3406","2.3112","2.343","2.3431","2.3401","2.2961","2.3462","2.3472","2.3111","2.3294","2.3441","2.3182","2.3435","2.2954","2.2949","2.347","2.3457","2.3456","2.3034","2.3517","2.3018","2.3443"
"2.2917","2.3074","2.268","2.316","2.307","2.3115","2.3075","1.916","2.3043","2.311","2.3062","2.3095","2.311","2.3015","2.3143","1.9694","2.2986","2.2982","2.3034","2.3047","2.3275","2.3183","2.328","2.3218","2.3061","2.304","2.3402","2.3315","2.3362","2.3405","2.3135","2.3523","2.326","2.3089","2.32","2.2488","2.3218","2.3398","2.3482","2.3323","2.2955","2.3443","2.3456","2.3453","2.3054","2.306","2.3038","2.3074","2.3048","2.2998","2.3048","2.3039","2.299","2.2969","2.3064","2.3039","2.3089","2.3075","2.3065","2.3067","2.3046","2.3042","2.3133","2.3094","2.3022","2.3432","2.3436","2.3132","2.3444","2.2953","2.3409","2.2962","2.3407","2.3397","2.2888","2.3405","2.3117","2.3434","2.3426","2.3392","2.2975","2.3461","2.3141","2.3311","2.3441","2.2965","2.345","2.3441","2.2936","2.2962","2.3466","2.343","2.3046","2.3015","2.3026","2.3442","2.2811","2.3454","2.3313","2.3482"
"2.29","2.3071","2.2789","2.316","2.3046","2.3047","2.3083","1.9164","2.3056","2.3098","2.3067","2.307","2.3025","2.315","2.3005","1.9661","2.2974","2.3022","2.3032","2.2655","2.3293","2.3157","2.3231","2.303","2.3043","2.3401","2.3322","2.3352","2.3406","2.3541","2.2802","2.3282","2.3071","2.3264","2.2348","2.3039","2.3488","2.3456","2.2947","2.3454","2.3455","2.3441","2.2986","2.3055","2.3036","2.3376","2.3029","2.2993","2.3047","2.304","2.2992","2.2969","2.306","2.3046","2.3081","2.3083","2.336","2.3056","2.3045","2.3082","2.3085","2.3043","2.2902","2.3417","2.3147","2.2947","2.2949","2.3412","2.2961","2.3415","2.3395","2.2895","2.3403","2.311","2.3436","2.3424","2.3402","2.297","2.3464","2.314","2.3301","2.3438","2.2982","2.3431","2.2953","2.2948","2.348","2.3437","2.2997","2.3026","2.3484","2.301","2.2884","2.3449","2.3309","2.3484","2.3449","2.3171","2.3398","2.3148"
"2.2884","2.3071","2.2862","2.3133","2.3048","2.3055","1.9156","2.3125","2.3065","2.3067","2.309","2.3112","2.3015","2.314","1.9685","2.2988","2.2997","2.3029","2.2847","2.3298","2.3171","2.3354","2.2971","2.3053","2.342","2.3324","2.335","2.3409","2.3535","2.2858","2.3306","2.3132","2.2619","2.2014","2.3411","2.3485","2.3323","2.2956","2.3444","2.3453","2.2834","2.3059","2.304","2.3063","2.304","2.2995","2.3042","2.3047","2.2984","2.2966","2.3064","2.3044","2.308","2.3082","2.306","2.3057","2.3042","2.3091","2.3102","2.3068","2.2992","2.3438","2.3127","2.3449","2.2933","2.344","2.2936","2.34","2.2907","2.3386","2.3118","2.3428","2.3428","2.34","2.2969","2.3461","2.3144","2.3302","2.3437","2.3178","2.3436","2.2946","2.2943","2.3492","2.3421","2.3023","2.3015","2.3027","2.2956","2.3144","2.3451","2.332","2.3107","2.3197","2.3401","2.3404","2.3134","2.3173","2.318","2.3253"
"2.2866","2.3071","2.2936","2.3116","2.3111","2.3078","1.9157","2.3043","2.3106","2.3069","2.3066","2.3009","2.3155","2.3002","1.9651","2.2982","2.303","2.3004","2.3273","2.3188","2.3248","2.2862","2.3056","2.3168","2.3313","2.3364","2.3407","2.3537","2.2884","2.3328","2.3158","2.2354","2.2946","2.3393","2.3478","2.3315","2.2968","2.3445","2.3449","2.299","2.3061","2.3042","2.3074","2.3005","2.301","2.3045","2.2989","2.3012","2.3036","2.3038","2.308","2.3083","2.3062","2.3056","2.3042","2.3092","2.3107","2.3041","2.3435","2.3446","2.3122","2.2949","2.3427","2.2952","2.342","2.3396","2.2887","2.2932","2.2948","2.3431","2.3409","2.2955","2.3457","2.3147","2.343","2.3438","2.2976","2.3436","2.2946","2.2947","2.3489","2.3419","2.3029","2.3017","2.3013","2.296","2.33","2.346","2.3484","2.3426","2.3181","2.3396","2.314","2.3155","2.3408","2.3163","2.3327","2.3072","2.3038","2.3062"
