"2.4001","2.395","2.3948","2.3611","2.3845","2.3751","2.373","2.3437","2.3842","2.3429"
"2.39","2.3713","2.3926","2.3912","2.4045","2.3718","2.3906","2.4027","2.358","2.398"
"2.3939","2.3424","2.3983","2.3473","2.3386","2.3753","2.3732","2.3364","2.3757","2.3787"
"2.3458","2.3766","2.376","2.3355","2.3416","2.3758","2.375","2.3766","2.3753","2.3657"
"2.3765","2.3713","2.3661","2.3789","2.3786","2.3827","2.3676","2.3742","2.3365","2.3772"
"2.3799","2.3703","2.3404","2.3712","2.3666","2.3384","2.3412","2.3438","2.3811","2.3796"
"2.3826","2.3499","2.3794","2.3723","2.3771","2.3487","2.3671","2.3651","2.3798","2.3766"
"2.3664","2.3792","2.3765","2.3671","2.3773","2.369","2.3668","2.3663","2.3693","2.3443"
"2.3466","2.3682","2.3382","2.3778","2.3351","2.38","2.3667","2.3752","2.3784","2.3767"
"2.3766","2.3989","2.3467","2.3678","2.3245","2.3516","2.3809","2.3974","2.3844","2.3977"
"2.3797","2.3556","2.3758","2.3534","2.3542","2.3846","2.3854","2.3634","2.3838","2.3864"
"2.3625","2.3646","2.3714","2.3676","2.3615","2.37","2.3675","2.3614","2.3903","2.3631"
"2.3743","2.3653","2.366","2.364","2.3778","2.3643","2.3754","2.3669","2.3759","2.348"
"2.385","2.3537","2.3734","2.384","2.3855","2.383","2.372","2.3469","2.3567","2.3774"
"2.3785","2.3457","2.3918","2.3807","2.387","2.3768","2.3784","2.3804","2.3699","2.3802"
"2.3809","2.3699","2.3667","2.3466","2.3483","2.3754","2.3729","2.3949","2.3678","2.3701"
"2.3529","2.3491","2.348","2.3836","2.3736","2.3594","2.3677","2.3702","2.3595","2.3845"
"2.3402","2.3581","2.3444","2.3673","2.3424","2.3162","2.3685","2.364","2.3447","2.3767"
"2.3677","2.3679","2.3796","2.3711","2.3797","2.3521","2.3833","2.3734","2.3704","2.3644"
"2.3472","2.3662","2.367","2.3428","2.3469","2.3459","2.3455","2.3639","2.3668","2.3783"
"2.3413","2.3397","2.3386","2.3661","2.3637","2.301","2.3387","2.3397","2.3669","2.3443"
"2.3685","2.3419","2.3475","2.3476","2.3492","2.3709","2.3494","2.3681","2.3508","2.3694"
"2.3407","2.345","2.3478","2.2971","2.3422","2.347","2.3391","2.3766","2.3424","2.3445"
"2.3665","2.3659","2.35","2.365","2.3429","2.3668","2.3676","2.3452","2.3428","2.3662"
"2.3414","2.3468","2.3533","2.3692","2.3698","2.3438","2.343","2.351","2.371","2.3071"
"2.3449","2.3472","2.3811","2.3689","2.3064","2.345","2.3693","2.3445","2.3441","2.353"
"2.3686","2.3504","2.3308","2.3496","2.3048","2.3664","2.3662","2.3026","2.343","2.3688"
"2.3425","2.341","2.3446","2.3032","2.3466","2.3023","2.3444","2.3564","2.3399","2.342"
"2.364","2.3677","2.356","2.3427","2.3407","2.3661","2.3493","2.3542","2.3599","2.3446"
"2.3655","2.3702","2.3645","2.3041","2.3579","2.3569","2.3585","2.3606","2.3561","2.3654"
"2.3576","2.3548","2.3562","2.3236","2.326","2.3604","2.3006","2.3337","2.3251","2.3591"
"2.3474","2.3433","2.362","2.3428","2.3413","2.3653","2.3629","2.3448","2.3443","2.3582"
"2.3653","2.3455","2.3656","2.3637","2.3631","2.3434","2.3637","2.298","2.3426","2.3005"
"2.3361","2.3418","2.3615","2.3364","2.3739","2.3444","2.2955","2.361","2.3371","2.3603"
"2.3507","2.3464","2.3598","2.2977","2.3612","2.3599","2.3443","2.3417","2.3369","2.361"
"2.3608","2.3433","2.3501","2.3592","2.3498","2.3352","2.342","2.3579","2.3425","2.3403"
"2.3367","2.3365","2.3372","2.3405","2.2946","2.3626","2.2985","2.3383","2.3387","2.3386"
"2.3421","2.2968","2.3443","2.3417","2.339","2.3625","2.341","2.3392","2.3656","2.3615"
"2.3461","2.368","2.3214","2.3412","2.341","2.3341","2.3312","2.2933","2.3382","2.2926"
"2.3354","2.339","2.319","2.3402","2.2895","2.3593","2.336","2.3203","2.2941","2.3401"
"2.3387","2.3583","2.3231","2.3372","2.3401","2.3405","2.3315","2.3358","2.3417","2.3337"
"2.3357","2.2912","2.3352","2.3182","2.3564","2.3352","2.3243","2.2972","2.3343","2.3374"
"2.3503","2.3496","2.3497","2.3358","2.3408","2.3525","2.3443","2.3422","2.3449","2.3414"
"2.343","2.3426","2.2967","2.3591","2.3342","2.3335","2.3411","2.3357","2.3416","2.3429"
"2.3437","2.3246","2.3383","2.3566","2.3444","2.3361","2.291","2.2934","2.3352","2.3409"
"2.3592","2.3363","2.3369","2.3345","2.3474","2.3436","2.3367","2.3457","2.3376","2.297"
"2.3382","2.3592","2.3481","2.3365","2.3089","2.2913","2.2943","2.3412","2.3355","2.3466"
"2.3429","2.3392","2.2963","2.2958","2.3392","2.3217","2.3436","2.3376","2.3588","2.3389"
"2.3352","2.3338","2.3345","2.3446","2.3335","2.3364","2.3415","2.2909","2.3404","2.3384"
"2.3342","2.3449","2.2929","2.344","2.3355","2.3344","2.3335","2.2951","2.3369","2.3377"
"2.3458","2.3436","2.3498","2.3017","2.328","2.347","2.3435","2.3397","2.3493","2.2994"
"2.3488","2.3402","2.344","2.3413","2.3234","2.3406","2.3389","2.2971","2.3394","2.2942"
"2.3431","2.3396","2.3619","2.3391","2.2932","2.3261","2.3377","2.337","2.3453","2.3379"
"2.3376","2.3343","2.3414","2.3452","2.338","2.3416","2.3391","2.3417","2.3394","2.3401"
"2.2953","2.3378","2.2947","2.2946","2.348","2.2967","2.3417","2.3529","2.3435","2.2994"
"2.3357","2.3222","2.3237","2.3249","2.2996","2.3396","2.3376","2.3439","2.3399","2.3407"
"2.3398","2.3003","2.294","2.293","2.3379","2.3373","2.2921","2.3381","2.3361","2.3234"
"2.2756","2.3391","2.3251","2.2982","2.3415","2.2976","2.3408","2.2968","2.2961","2.3404"
"2.34","2.3391","2.2985","2.3406","2.34","2.3477","2.3242","2.3217","2.3262","2.299"
"2.3269","2.3414","2.338","2.3434","2.2979","2.3264","2.3424","2.3395","2.3404","2.324"
"2.3428","2.3409","2.3399","2.3415","2.3397","2.3427","2.3392","2.3403","2.2991","2.341"
"2.2975","2.3373","2.3389","2.3358","2.3389","2.3366","2.3373","2.3452","2.299","2.3009"
"2.3476","2.3027","2.3004","2.3431","2.3442","2.3442","2.3014","2.3465","2.2992","2.3031"
"2.3446","2.2723","2.2959","2.2971","2.3402","2.2963","2.2971","2.296","2.2942","2.3051"
"2.3281","2.3034","2.3419","2.3476","2.3072","2.346","2.2852","2.2953","2.3243","2.2982"
"2.2985","2.3452","2.295","2.3254","2.2964","2.3392","2.3407","2.2995","2.2996","2.2958"
"2.2961","2.3246","2.2983","2.327","2.3395","2.2986","2.2982","2.3272","2.341","2.3431"
"2.3071","2.3485","2.3488","2.3059","2.2847","2.3445","2.3025","2.3002","2.344","2.3273"
"2.3279","2.2752","2.3272","2.2972","2.3397","2.3042","2.3009","2.3425","2.3408","2.3012"
"2.2729","2.3292","2.2994","2.3406","2.328","2.304","2.3004","2.3006","2.3013","2.2998"
"2.3413","2.3398","2.3012","2.3424","2.3002","2.3392","2.34","2.3433","2.3008","2.3428"
"2.3278","2.2786","2.3297","2.305","2.3025","2.3266","2.3421","2.2802","2.2761","2.3425"
"2.325","2.3014","2.3297","2.3423","2.3282","2.3005","2.3021","2.3432","2.3047","2.3443"
"2.3268","2.3057","2.3276","2.2991","2.3035","2.3274","2.3302","2.3414","2.3028","2.3014"
"2.34","2.3305","2.3426","2.2988","2.324","2.3006","2.3306","2.3004","2.3013","2.3417"
"2.3311","2.3339","2.3449","2.3016","2.3001","2.3427","2.3273","2.2993","2.3001","2.3403"
"2.3319","2.3004","2.3004","2.3038","2.3404","2.3283","2.3012","2.3256","2.3024","2.329"
"2.3334","2.3033","2.3009","2.3032","2.2781","2.3311","2.3007","2.3297","2.3051","2.2792"
"2.3023","2.3015","2.3013","2.3002","2.3051","2.3016","2.3285","2.301","2.3317","2.3034"
"2.2705","2.2996","2.331","2.2984","2.3265","2.3265","2.339","2.2986","2.3021","2.3328"
