"2.3353","2.338","2.3399","2.3053","2.3091","2.3104","2.3053","2.3426","2.3389","2.3031"
"2.3004","2.3006","2.3085","2.3078","2.309","2.3047","2.307","2.3175","2.3081","2.2978"
"2.2996","2.3035","2.2996","2.3053","2.3117","2.3049","2.3071","2.3073","2.3079","2.309"
"2.3066","2.3086","2.3039","2.3082","2.3051","2.3096","2.3072","2.3097","2.308","2.3036"
"2.3064","2.3044","2.3099","2.31","2.3054","2.3072","2.3026","2.3054","2.3045","2.3048"
"2.3337","2.3325","2.3316","2.331","2.2943","2.2962","2.2935","2.2949","2.3134","2.3296"
"2.2965","2.2996","2.2969","2.3288","2.3269","2.3274","2.2954","2.2983","2.2969","2.2965"
"2.3282","2.3253","2.2917","2.3249","2.2912","2.2931","2.2927","2.2956","2.2985","2.2995"
"2.3001","2.297","2.2986","2.33","2.2984","2.2986","2.2743","2.2924","2.3004","2.3"
"2.331","2.2961","2.2949","2.2979","2.2969","2.2947","2.3284","2.3307","2.2946","2.2961"
"2.2957","2.2941","2.3071","2.2932","2.2941","2.2864","2.2968","2.2939","2.2969","2.3312"
"2.293","2.2976","2.2971","2.2892","2.296","2.2985","2.3006","2.296","2.3327","2.299"
"2.295","2.3001","2.2938","2.2962","2.3305","2.3124","2.2985","2.2934","2.3003","2.3016"
"2.2977","2.2954","2.3322","2.3024","2.3003","2.3001","2.3009","2.3007","2.301","2.2981"
"2.2976","2.2978","2.2948","2.3301","2.2945","2.2991","2.2968","2.2996","2.3013","2.2987"
"2.3054","2.3033","2.3023","2.2974","2.3023","2.2932","2.305","2.2965","2.3035","2.2961"
"2.3061","2.3054","2.3014","2.2976","2.3023","2.3003","2.3077","2.3021","2.3378","2.3009"
"2.2993","2.3049","2.2999","2.3035","2.3001","2.2996","2.3019","2.299","2.2904","2.2988"
"2.3034","2.3046","2.3033","2.3028","2.302","2.2997","2.3026","2.2999","2.3017","2.3007"
"2.3045","2.3022","2.3042","2.3003","2.3068","2.2998","2.3049","2.3035","2.3045","2.3002"
"2.2987","2.2988","2.3024","2.3039","2.3066","2.3031","2.3052","2.3032","2.2978","2.3006"
"2.3053","2.3053","2.3056","2.3063","2.3026","2.3051","2.3065","2.3042","2.2998","2.3072"
"2.2987","2.3014","2.2967","2.3009","2.2973","2.2932","2.2991","2.2935","2.2985","2.3029"
"2.3024","2.3086","2.3019","2.3056","2.3048","2.3054","2.3082","2.3029","2.3046","2.3024"
"2.3027","2.3048","2.3036","2.3036","2.2961","2.3053","2.3057","2.3017","2.3068","2.3034"
"2.3037","2.2989","2.284","2.304","2.3009","2.3037","2.3059","2.303","2.3004","2.3048"
"2.2909","2.2913","2.3012","2.3038","2.2963","2.3007","2.2974","2.3023","2.3303","2.2974"
"2.3019","2.2984","2.304","2.3012","2.2999","2.2979","2.3006","2.307","2.3385","2.2918"
"2.2956","2.293","2.2998","2.289","2.2996","2.2982","2.2999","2.3016","2.2954","2.2981"
"2.2966","2.3006","2.299","2.3103","2.3069","2.2998","2.2987","2.2934","2.3024","2.296"
"2.2986","2.3023","2.303","2.3004","2.3028","2.2995","2.2853","2.2827","2.3002","2.2986"
"2.2986","2.2991","2.3011","2.2976","2.3037","2.3014","2.2976","2.2972","2.3005","2.302"
"2.3031","2.297","2.3035","2.3041","2.3018","2.3043","2.3065","2.3043","2.2989","2.2996"
"2.3025","2.3029","2.3137","2.3033","2.2989","2.2963","2.2967","2.2993","2.2999","2.2923"
"2.2996","2.2995","2.2985","2.302","2.3005","2.303","2.2993","2.3029","2.3003","2.2941"
"2.3042","2.2963","2.3001","2.3001","2.2952","2.3022","2.3008","2.297","2.3032","2.3003"
"2.3069","2.3034","2.3023","2.3054","2.3041","2.307","2.3082","2.3029","2.2975","2.3084"
"2.3148","2.3186","2.3201","2.3148","2.32","2.3177","2.3185","2.3131","2.3158","2.3154"
"2.2979","2.2922","2.2908","2.2934","2.291","2.2939","2.2928","2.3037","2.3032","2.2914"
"2.2938","2.2919","2.2952","2.2933","2.2904","2.2913","2.2673","2.2939","2.2897","2.2961"
"2.3134","2.2947","2.3097","2.3123","2.3097","2.2915","2.3116","2.3063","2.3034","2.309"
"2.311","2.3021","2.3084","2.31","2.3086","2.3048","2.3082","2.3082","2.3101","2.3105"
"2.3102","2.3093","2.3126","2.3122","2.3113","2.309","2.3059","2.3075","2.3063","2.3085"
"2.3081","2.3065","2.3085","2.3075","2.308","2.3095","2.3133","2.3109","2.309","2.3113"
