"2.7518","2.7523","2.7917","2.7398","1.3583","2.3281","2.6362","2.665","2.7459","2.7045"
"2.6814","2.6948","2.6654","2.7568","2.7446","2.7361","2.7049","2.7311","2.7609","2.6884"
"2.6903","2.6301","2.757","2.7055","2.7137","2.5268","2.7161","2.733","2.8037","2.8423"
"2.8558","2.8307","2.8062","2.7722","2.1424","2.5791","2.582","2.0273","2.8125","2.7993"
"2.8622","2.8244","2.8524","2.8661","2.8355","2.8454","2.8448","2.83","2.8249","2.8072"
"2.8063","2.7894","2.8396","2.7921","2.7733","2.728","2.7215","2.7992","2.7562","2.7888"
"2.7942","2.8818","2.8425","2.8399","2.6542","2.7715","2.8143","2.7859","2.8805","2.8587"
"2.7123","2.8237","2.8431","2.8327","2.848","2.8578","2.8179","2.7932","2.8792","2.8321"
"2.8393","2.8654","2.8505","2.8495","2.8286","2.8269","2.8159","2.8631","2.8547","2.7931"
"2.826","2.8618","2.8203","2.7666","2.8013","2.8498","2.692","2.723","2.7945","2.8407"
"2.8514","2.8473","2.8763","2.8672","2.8461","2.8696","2.8787","2.8645","2.8207","2.753"
"2.7972","2.7889","2.8213","2.8546","2.8385","2.8584","2.7353","2.8008","2.8349","2.8517"
"2.8627","2.7979","2.8702","2.8386","2.8457","2.8413","2.8321","2.8048","2.8095","2.8107"
"2.7857","2.8182","2.7849","2.7669","2.7823","2.7684","2.7949","2.8222","2.7747","2.7019"
"2.7922","2.8381","2.8103","2.7947","2.8499","2.8022","2.7904","2.8259","2.8418","2.8167"
"2.8021","2.8213","2.8315","2.8444","2.8291","2.7944","2.8322","2.7757","2.8131","2.8602"
"2.7655","2.7958","2.8619","2.6701","2.7885","2.8437","2.7754","2.7981","2.7752","2.8477"
"2.7775","2.7849","2.7443","2.8412","2.7237","2.7348","2.7937","2.7884","2.8272","2.8074"
"2.8113","2.806","2.859","2.8153","2.7716","2.844","2.8023","2.8123","2.8627","2.8181"
"2.8256","2.8164","2.8252","2.8381","2.798","2.8429","2.8335","2.847","2.8596","2.8523"
"2.8234","2.8082","2.8463","2.8515","2.8083","2.817","2.8047","2.814","2.8445","2.8683"
"2.861","2.8587","2.8437","2.8492","2.8292","2.8349","2.7899","2.8312","2.7957","2.7984"
"2.8472","2.7617","2.8376","2.8504","2.7999","2.7913","2.8336","2.8497","2.8593","2.8367"
"2.8405","2.8535","2.8604","2.827","2.8464","2.8729","2.8191","2.8623","2.8313","2.8622"
"2.8203","2.8208","2.8471","2.7804","2.7697","2.8251","2.7912","2.8554","2.8725","2.7892"
