"2.3543","2.314","2.2931","2.3156","2.3076","2.1761","2.3499","2.3545","2.3574","2.3535"
"2.3128","2.2885","2.1002","2.351","2.3532","2.3462","2.3507","2.3521","2.3488","2.3519"
"2.3102","2.081","2.3506","2.3476","2.3481","2.3495","2.3519","2.348","2.1781","2.1832"
"2.2757","2.2545","2.3482","2.3487","2.3481","2.348","2.1344","2.2923","2.1023","2.2974"
"2.2763","2.3266","2.3474","2.3485","2.348","2.1243","2.1755","2.315","2.3116","2.2821"
"2.0344","2.3491","2.3481","2.3484","2.1781","2.148","2.2984","2.3124","2.283","2.2735"
"2.0958","2.3488","2.3484","2.2481","2.1978","2.3158","2.2785","2.2747","2.2764","2.2983"
"2.1449","2.3484","2.3481","2.2216","2.084","2.3119","2.2755","2.2758","2.2982","2.2714"
"2.1785","2.348","2.3061","2.157","2.3104","2.2813","2.2705","2.298","2.2697","2.2801"
"2.203","2.348","2.263","2.0852","2.2788","2.2735","2.2977","2.2714","2.2801","2.2836"
"2.2212","2.3481","2.2409","2.2758","2.2741","2.2761","2.2978","2.2588","2.2812","2.2883"
"2.2353","2.3483","2.1611","2.3109","2.2748","2.2976","2.2661","2.2798","2.2897","2.2817"
"2.247","2.3367","2.1069","2.2781","2.2708","2.2739","2.2804","2.2868","2.2817","2.2829"
"2.2564","2.3061","2.0993","2.2732","2.2746","2.2669","2.2803","2.2874","2.2824","2.2833"
"2.2644","2.2971","2.0494","2.2741","2.2973","2.2609","2.2868","2.282","2.2826","2.2839"
"2.2712","2.2963","2.0749","2.2722","2.272","2.2798","2.287","2.2823","2.284","2.283"
"2.277","2.271","2.277","2.2702","2.2668","2.2835","2.2836","2.283","2.2834","2.2833"
"2.2819","2.2422","2.2777","2.2683","2.2627","2.2862","2.2817","2.2837","2.283","2.2773"
"2.2863","2.2135","2.2715","2.2731","2.2586","2.2859","2.2826","2.2839","2.2609","2.2816"
"2.2903","2.1844","2.2727","2.2718","2.2819","2.2848","2.2828","2.2834","2.2751","2.2675"
"2.2936","2.1562","2.272","2.2689","2.285","2.2819","2.2839","2.2827","2.2813","2.2574"
"2.2966","2.1284","2.2717","2.2659","2.2848","2.2819","2.2838","2.2685","2.272","2.259"
"2.2993","2.1008","2.271","2.2631","2.2849","2.2831","2.2835","2.2788","2.2566","2.2861"
"2.3018","2.076","2.2703","2.2606","2.2857","2.2831","2.283","2.2783","2.2578","2.3013"
"2.304","2.0498","2.2687","2.2599","2.2843","2.2834","2.2653","2.2719","2.2582","2.3014"
"2.2979","2.0435","2.2692","2.2836","2.2823","2.284","2.2734","2.2596","2.2857","2.2605"
"2.2904","2.0413","2.2668","2.2842","2.2822","2.2834","2.2756","2.2574","2.3012","2.2952"
"2.2831","2.0393","2.2709","2.2839","2.2829","2.2833","2.2749","2.2576","2.3016","2.2949"
"2.2784","2.0324","2.269","2.2836","2.2836","2.2624","2.2717","2.2573","2.2603","2.3022"
"2.2815","2.0104","2.2666","2.2844","2.2832","2.2682","2.2621","2.3021","2.2602","2.3029"
"2.2842","1.9834","2.265","2.2847","2.2831","2.2729","2.257","2.3015","2.295","2.261"
"2.2842","2.0711","2.2637","2.2846","2.2835","2.2725","2.2569","2.3018","2.2601","2.2957"
"2.2796","2.2709","2.2627","2.2841","2.2836","2.2716","2.2571","2.2601","2.3024","2.2629"
"2.274","2.2702","2.2627","2.2833","2.2834","2.2718","2.2566","2.26","2.2608","2.2633"
"2.2684","2.2699","2.2627","2.2825","2.2622","2.2651","2.302","2.2952","2.261","2.2642"
"2.2629","2.2696","2.2618","2.2827","2.2659","2.2613","2.3017","2.2602","2.2959","2.2642"
"2.2577","2.2691","2.2607","2.2831","2.2698","2.2564","2.3021","2.2603","2.2628","2.3053"
"2.2525","2.269","2.2596","2.2833","2.2696","2.2562","2.2601","2.3025","2.263","2.2647"
"2.2475","2.2698","2.283","2.2836","2.2691","2.2563","2.26","2.2607","2.2638","2.266"
"2.2426","2.2691","2.2834","2.2831","2.2688","2.2565","2.2599","2.2612","2.2641","2.2654"
"2.238","2.2683","2.2835","2.2831","2.2689","2.2562","2.2602","2.2619","2.2638","2.3007"
"2.2335","2.2675","2.2834","2.2833","2.2702","2.3022","2.2604","2.2627","2.2642","2.3077"
"2.2292","2.2667","2.2833","2.2562","2.2674","2.3022","2.2603","2.2628","2.2654","2.308"
"2.225","2.2661","2.2834","2.2613","2.2627","2.2598","2.2604","2.2635","2.2655","2.2603"
"2.2209","2.2652","2.2838","2.2636","2.2599","2.2598","2.2606","2.264","2.2649","2.2619"
"2.2169","2.2645","2.284","2.267","2.2558","2.2598","2.2611","2.2642","2.2663","2.2615"
"2.213","2.2638","2.2842","2.2667","2.2558","2.2598","2.2623","2.2642","2.308","2.2607"
"2.2094","2.263","2.2844","2.2664","2.2558","2.2603","2.2626","2.2646","2.3081","2.2596"
"2.2059","2.2622","2.2845","2.2659","2.256","2.2605","2.2625","2.2655","2.26","2.2659"
"2.2026","2.262","2.2839","2.2657","2.2562","2.2606","2.2629","2.265","2.2612","2.2666"
