"2.5018","2.5337","2.5181","2.5202","2.5244","2.5061","2.545","2.5192","2.5034","2.5177"
"2.4939","2.5192","2.4853","2.521","2.4974","2.5256","2.4911","2.5142","2.4911","2.4697"
"2.495","2.4853","2.5112","2.5177","2.4907","2.4914","2.4695","2.5175","2.4796","2.4935"
"2.4959","2.5044","2.4937","2.4911","2.4687","2.4934","2.4802","2.4811","2.4823","2.4822"
"2.4965","2.5002","2.4904","2.4688","2.4934","2.4804","2.4816","2.4826","2.4825","2.4834"
"2.4831","2.4952","2.4911","2.4695","2.4803","2.482","2.4825","2.4825","2.4839","2.4962"
"2.4896","2.4858","2.4684","2.4802","2.4814","2.4827","2.4828","2.4839","2.4954","2.4848"
"2.4937","2.4924","2.469","2.4806","2.4823","2.4826","2.484","2.4842","2.4662","2.4875"
"2.4931","2.4909","2.4627","2.4817","2.4824","2.4836","2.4955","2.4664","2.4877","2.4634"
"2.4916","2.468","2.4802","2.4821","2.483","2.4841","2.4843","2.4679","2.4631","2.4712"
"2.4903","2.4686","2.4804","2.4827","2.4833","2.4842","2.467","2.4621","2.4717","2.4552"
"2.4893","2.4687","2.4812","2.4825","2.4841","2.4659","2.4606","2.4725","2.4555","2.4578"
"2.4886","2.4618","2.4818","2.4831","2.4841","2.467","2.4624","2.4702","2.458","2.4595"
"2.4878","2.4623","2.4821","2.4834","2.4843","2.4607","2.472","2.455","2.4583","2.4722"
"2.4871","2.4625","2.4823","2.4839","2.4663","2.462","2.4575","2.4582","2.4635","2.4639"
"2.4865","2.4628","2.4825","2.4841","2.4672","2.4633","2.4552","2.4585","2.4647","2.4651"
"2.4861","2.4629","2.483","2.4841","2.4606","2.4711","2.4584","2.4633","2.464","2.4656"
"2.4856","2.4635","2.483","2.4659","2.4618","2.4573","2.4583","2.4644","2.4652","2.4656"
"2.4692","2.4811","2.4833","2.4663","2.4626","2.4552","2.46","2.4639","2.4654","2.4622"
"2.4689","2.4812","2.4836","2.4668","2.4626","2.4584","2.4635","2.465","2.4657","2.4623"
"2.4686","2.4815","2.4836","2.4598","2.4583","2.4585","2.4645","2.4652","2.4616","2.468"
"2.4684","2.4816","2.4838","2.4608","2.4574","2.4593","2.464","2.4657","2.4622","2.4602"
"2.4682","2.4818","2.4841","2.4616","2.456","2.4601","2.465","2.4661","2.4617","2.4417"
"2.4679","2.4819","2.4657","2.4623","2.4587","2.4637","2.4651","2.4617","2.4604","2.4416"
"2.4677","2.4822","2.4659","2.4621","2.4586","2.4642","2.4654","2.4619","2.442","2.4418"
"2.4675","2.4825","2.4662","2.4619","2.4588","2.4647","2.4658","2.4618","2.4417","2.4421"
"2.4673","2.4827","2.4667","2.4618","2.4595","2.4648","2.4612","2.4606","2.4415","2.4422"
"2.4672","2.4828","2.4593","2.4575","2.4597","2.4651","2.4615","2.4422","2.4417","2.4425"
"2.4671","2.483","2.4599","2.4565","2.4604","2.4651","2.4617","2.4419","2.4422","2.4449"
"2.467","2.4831","2.4604","2.4597","2.4638","2.4657","2.4616","2.4418","2.442","2.4499"
"2.4669","2.4832","2.4609","2.4593","2.4643","2.4666","2.4611","2.4416","2.4425","2.4514"
"2.4668","2.4834","2.4614","2.4589","2.4649","2.4613","2.4423","2.4417","2.4442","2.4335"
"2.4667","2.4835","2.4615","2.4594","2.4648","2.4613","2.4419","2.4423","2.4477","2.4326"
"2.4666","2.4836","2.4615","2.4595","2.4649","2.4614","2.4419","2.4422","2.4487","2.4318"
"2.4667","2.4838","2.4615","2.4596","2.4651","2.4615","2.4417","2.4424","2.4517","2.4315"
"2.4667","2.4653","2.4614","2.4597","2.4654","2.4615","2.4416","2.444","2.4335","2.4305"
"2.4666","2.4655","2.4612","2.4599","2.4661","2.4611","2.4418","2.447","2.4325","2.4297"
"2.4666","2.4657","2.461","2.4601","2.4612","2.4422","2.4422","2.4494","2.4318","2.4285"
"2.4665","2.4658","2.4607","2.4604","2.4612","2.4421","2.4422","2.4498","2.4314","2.385"
"2.4665","2.466","2.4606","2.4643","2.4611","2.442","2.4422","2.4323","2.4307","2.3846"
"2.4664","2.4663","2.4605","2.4647","2.4612","2.4419","2.4434","2.4332","2.4298","2.3847"
"2.4664","2.459","2.4603","2.4649","2.4612","2.4418","2.4458","2.4325","2.429","2.3751"
"2.4664","2.4593","2.4601","2.4651","2.4613","2.4418","2.4481","2.4318","2.3858","2.3646"
