"2.8165","2.8221","2.8239","2.808","2.778","2.8212","2.8533","2.7934","2.7823","2.84"
"2.7376","2.7731","2.8518","2.8282","2.7776","2.8387","2.8111","2.8078","2.8088","2.8774"
"2.8267","2.8146","2.7928","2.8521","2.848","2.8503","2.8389","2.8382","2.8258","2.8225"
"2.8118","2.8251","2.8065","2.7932","2.7773","2.7913","2.8155","2.8186","2.7917","2.7842"
"2.8767","2.8417","2.8502","2.8769","2.7913","2.7893","2.8042","2.8113","2.8196","2.812"
"2.8076","2.8131","2.7943","2.744","2.8008","2.7942","2.7172","2.7517","2.6901","2.7397"
"2.7294","2.7509","2.8133","2.808","2.798","2.8137","2.8069","2.8005","2.7668","2.7712"
"2.8055","2.8127","2.7914","2.8108","2.8026","2.831","2.7759","2.7558","2.8399","2.8252"
"2.8699","2.82","2.7909","2.8116","2.8281","2.8156","2.7978","2.7985","2.8187","2.7688"
"2.8077","2.8218","2.8059","2.8509","2.8453","2.8314","2.8173","2.8001","2.8655","2.9259"
"2.7509","2.7586","2.7593","2.7321","2.7578","2.7327","2.764","2.7219","2.78","2.7588"
"2.7807","2.8239","2.7573","2.8191","2.7617","2.7057","2.7499","2.7356","2.7745","2.7785"
"2.7301","2.792","2.7363","2.7892","2.7771","2.7336","2.7603","2.7838","2.8198","2.7771"
"2.7999","2.7712","2.8134","2.7923","2.7248","2.8368","2.8185","2.7309","2.7653","2.7862"
"2.7362","2.7428","2.7557","2.823","2.7735","2.8092","2.8526","2.8322","2.7167","2.779"
"2.8067","2.8365","2.8225","2.7683","2.7893","2.7855","2.7493","2.727","2.7664","2.7632"
"2.7946","2.8217","2.8609","2.7782","2.8019","2.8082","2.8263","2.7523","2.8192","2.8165"
"2.8169","2.8524","2.8267","2.7778","2.8366","2.8304","2.8218","2.8421","2.8645","2.8599"
"2.8701","2.8771","2.8533","2.8417","2.8355","2.8686","2.8535","2.8414","2.8511","2.8682"
"2.8433","2.8239","2.8421","2.8397","2.8271","2.8383","2.8371","2.8629","2.8339","2.8911"
"2.8176","2.8234","2.8041","2.8057","2.8159","2.8253","2.8086","2.8415","2.8091","2.8462"
"2.8455","2.8575","2.8598","2.8749","2.8437","2.8328","2.8125","2.8507","2.8338","2.8017"
"2.7818","2.8041","2.804","2.8313","2.8199","2.7666","2.7695","2.7698","2.8019","2.7341"
"2.77","2.7871","2.8084","2.7518","2.7762","2.8214","2.8303","2.8284","2.8702","2.799"
"2.8038","2.783","2.8304","2.8264","2.8438","2.8533","2.8508","2.8603","2.8651","2.8423"
