"2.3011","2.2907","2.2944","2.3064","2.29","2.2982","2.2814","2.3104","2.3087","2.2973"
"2.2816","2.284","2.2886","2.2818","2.2937","2.299","2.2875","2.2875","2.2868","2.2867"
"2.275","2.2903","2.2835","2.2777","2.2875","2.2662","2.2877","2.2805","2.3028","2.2886"
"2.2743","2.2853","2.2809","2.2875","2.2663","2.2807","2.3029","2.2786","2.2871","2.2769"
"2.2733","2.2868","2.2866","2.2662","2.2807","2.2873","2.2774","2.2777","2.2777","2.2853"
"2.272","2.2807","2.2664","2.2797","2.2879","2.278","2.277","2.2784","2.278","2.2789"
"2.2705","2.2773","2.2666","2.279","2.2778","2.2775","2.2782","2.2842","2.2685","2.2698"
"2.2692","2.2748","2.2679","2.2783","2.2774","2.2781","2.2841","2.2685","2.2701","2.2816"
"2.2693","2.2714","2.279","2.2783","2.2773","2.2845","2.2683","2.2699","2.2815","2.288"
"2.2701","2.2659","2.2792","2.2776","2.2849","2.2784","2.2695","2.2817","2.2881","2.2785"
"2.2681","2.2665","2.2784","2.2777","2.2844","2.2684","2.2709","2.2788","2.2784","2.268"
"2.2663","2.2674","2.2781","2.2777","2.2844","2.2697","2.2808","2.2782","2.2679","2.2695"
"2.2652","2.2674","2.2778","2.2844","2.2681","2.2702","2.2791","2.2677","2.2687","2.2715"
"2.2638","2.2674","2.2777","2.2845","2.2691","2.281","2.2783","2.2681","2.2704","2.2734"
"2.2628","2.2676","2.2776","2.2846","2.2699","2.2791","2.2679","2.2692","2.272","2.2711"
"2.2619","2.2678","2.2777","2.2682","2.2701","2.2785","2.2681","2.2705","2.272","2.2686"
"2.261","2.2786","2.2843","2.2684","2.2809","2.2784","2.2689","2.2721","2.2701","2.2687"
"2.2604","2.2787","2.2843","2.2691","2.2797","2.2679","2.27","2.2719","2.2688","2.2704"
"2.2597","2.2786","2.2844","2.2698","2.2791","2.2683","2.2709","2.2711","2.2687","2.2878"
"2.2591","2.2784","2.2846","2.2698","2.2783","2.269","2.2727","2.2687","2.2703","2.2707"
"2.2587","2.2782","2.2681","2.2696","2.2676","2.2698","2.2716","2.2687","2.2707","2.2703"
"2.2584","2.2781","2.2683","2.2693","2.2678","2.2708","2.2708","2.2695","2.2711","2.2821"
"2.2581","2.2779","2.2686","2.2801","2.2683","2.272","2.2692","2.2705","2.2702","2.2822"
"2.2577","2.2779","2.2689","2.2795","2.2687","2.2718","2.2688","2.2705","2.2708","2.282"
"2.2574","2.2844","2.2689","2.2789","2.2695","2.2715","2.269","2.271","2.2826","2.282"
"2.257","2.2843","2.2691","2.2679","2.2702","2.2705","2.2701","2.2704","2.282","2.2823"
"2.2566","2.2844","2.2694","2.2676","2.2709","2.2697","2.2703","2.2707","2.2822","2.2824"
"2.2563","2.2844","2.2693","2.2678","2.2719","2.2689","2.2706","2.2825","2.2819","2.2701"
"2.256","2.2843","2.2692","2.2683","2.2713","2.2692","2.2711","2.2822","2.2822","2.2712"
"2.2558","2.2844","2.269","2.2685","2.2715","2.2694","2.2706","2.2821","2.2825","2.2711"
"2.2555","2.2679","2.2688","2.2689","2.271","2.27","2.2705","2.2822","2.2702","2.2707"
"2.2553","2.268","2.2688","2.2693","2.2703","2.2702","2.2711","2.282","2.271","2.2712"
"2.255","2.2681","2.2688","2.2699","2.2702","2.2701","2.2821","2.2824","2.2711","2.2722"
"2.2548","2.2682","2.2797","2.2705","2.2694","2.2704","2.2822","2.2825","2.2707","2.2722"
